datetime,Carbon monoxide,Nitrogen dioxide (NO2),Ozone,PM2.5 - Local Conditions,Wind Direction - Resultant,Wind Speed - Resultant,Outdoor Temperature,Relative Humidity ,Solar radiation,Ultraviolet radiation,Barometric pressure,latitude,longitude
2018-03-28 08:00:00,0.5,27.7,0.015,,88.0,1.1,63.4,31.0,0.76,0.03,1009.0,34.06659,-118.22688
2018-03-28 09:00:00,0.5,30.8,0.019,,181.0,1.8,66.7,28.0,1.01,0.05,1009.0,34.06659,-118.22688
2018-03-28 10:00:00,0.471,34.8,0.023,,202.0,2.0,69.7,25.0,1.18,0.06,1009.0,34.06659,-118.22688
2018-03-28 11:00:00,0.4485,27.3,0.033,,205.0,3.0,72.5,22.0,1.28,0.07,1008.0,34.06659,-118.22688
2018-03-28 12:00:00,0.3785,21.8,0.039,,259.0,5.2,74.5,27.0,1.26,0.07,1007.0,34.06659,-118.22688
2018-03-28 13:00:00,0.28700000000000003,16.7,0.044,,257.0,6.3,74.4,29.0,1.17,0.06,1006.0,34.06659,-118.22688
2018-03-28 14:00:00,0.26,11.0,0.052,,259.0,7.8,73.3,27.0,0.99,0.05,1006.0,34.06659,-118.22688
2018-03-28 15:00:00,0.261,10.4,0.054,,258.0,7.0,71.5,31.0,0.73,0.03,1006.0,34.06659,-118.22688
2018-03-28 16:00:00,0.258,10.6,0.051,,265.0,6.7,69.6,39.0,0.42,0.02,1005.0,34.06659,-118.22688
2018-03-28 17:00:00,0.255,10.8,0.049,,269.0,5.4,67.7,39.0,0.12,0.01,1005.0,34.06659,-118.22688
2018-03-28 18:00:00,0.2595,12.0,0.04,,275.0,4.0,64.7,49.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-28 19:00:00,0.34099999999999997,17.4,0.029,,278.0,2.2,63.4,56.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-28 20:00:00,0.365,22.3,0.021,,194.0,3.7,62.4,60.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-03-28 21:00:00,0.36650000000000005,22.1,0.018,,193.0,2.8,61.3,68.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-03-28 22:00:00,0.7270000000000001,28.8,0.004,,320.0,1.2,59.6,74.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-03-28 23:00:00,0.5695,22.5,0.007,,328.0,1.6,58.3,81.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-03-29 00:00:00,0.4505,18.5,0.011,15.3,299.0,1.6,57.3,85.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-03-29 01:00:00,0.4605,21.6,0.007,,15.0,1.9,56.2,85.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-29 02:00:00,0.6619999999999999,28.6,0.001,,25.0,1.7,55.8,77.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-29 03:00:00,0.8585,28.5,0.001,,1.0,1.3,55.3,80.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-29 04:00:00,0.886,28.4,0.001,,30.0,2.4,54.5,80.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-29 05:00:00,1.0870000000000002,27.7,0.001,,30.0,2.2,54.3,78.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-03-29 06:00:00,1.3010000000000002,30.0,0.001,,41.0,2.8,55.3,76.0,0.14,0.01,1007.0,34.06659,-118.22688
2018-03-29 07:00:00,0.8875,33.2,0.006,,71.0,1.1,59.6,67.0,0.45,0.02,1007.0,34.06659,-118.22688
2018-03-29 08:00:00,0.8085,38.6,0.009,,193.0,2.5,63.0,59.0,0.75,0.03,1007.0,34.06659,-118.22688
2018-03-29 09:00:00,1.009,53.5,0.009,,197.0,2.6,66.0,56.0,1.0,0.05,1007.0,34.06659,-118.22688
2018-03-29 10:00:00,0.797,49.3,0.019,,190.0,3.0,69.6,45.0,1.17,0.06,1007.0,34.06659,-118.22688
2018-03-29 11:00:00,0.5065,31.1,0.038,,192.0,3.1,73.0,34.0,1.28,0.07,1007.0,34.06659,-118.22688
2018-03-29 12:00:00,0.482,27.5,0.036,,258.0,5.1,73.9,43.0,1.27,0.07,1006.0,34.06659,-118.22688
2018-03-29 13:00:00,0.451,22.8,0.045,,260.0,5.4,75.0,39.0,1.18,0.06,1005.0,34.06659,-118.22688
2018-03-29 14:00:00,0.358,24.1,0.042,,211.0,6.1,74.1,39.0,1.0,0.05,1004.0,34.06659,-118.22688
2018-03-29 15:00:00,0.329,13.9,0.053,,266.0,8.0,70.7,44.0,0.75,0.04,1004.0,34.06659,-118.22688
2018-03-29 16:00:00,0.256,11.3,0.05,,266.0,7.3,68.3,47.0,0.44,0.02,1004.0,34.06659,-118.22688
2018-03-29 17:00:00,0.2645,12.4,0.046,,261.0,5.7,66.3,50.0,0.14,0.01,1004.0,34.06659,-118.22688
2018-03-29 18:00:00,0.3335,14.2,0.045,,267.0,5.4,63.4,58.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-03-29 19:00:00,0.36350000000000005,18.3,0.032,,280.0,4.0,61.4,67.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-29 20:00:00,0.4395,20.9,0.024,,273.0,3.1,60.2,72.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-29 21:00:00,0.4485,21.8,0.018,,332.0,1.1,59.6,74.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-29 22:00:00,0.6839999999999999,34.3,0.005,,316.0,1.0,60.1,72.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-29 23:00:00,0.677,37.3,0.002,,327.0,1.3,59.6,72.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-30 00:00:00,0.542,24.1,0.007,16.4,276.0,3.7,58.1,79.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-30 01:00:00,0.438,18.6,0.009,,305.0,1.9,56.8,84.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-30 02:00:00,0.6399999999999999,25.1,0.001,,15.0,0.8,56.3,84.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-30 03:00:00,0.7385,22.8,0.001,,307.0,1.0,55.6,85.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-30 04:00:00,0.5515,25.9,0.001,,201.0,1.4,55.1,87.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-30 05:00:00,0.5825,30.9,0.0,,174.0,1.6,54.0,95.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-03-30 06:00:00,0.781,31.0,0.001,,150.0,0.7,53.6,99.0,0.13,0.01,1007.0,34.06659,-118.22688
2018-03-30 07:00:00,0.884,33.8,0.003,,154.0,1.3,56.5,91.0,0.46,0.02,1007.0,34.06659,-118.22688
2018-03-30 08:00:00,0.7024999999999999,35.0,0.008,,214.0,1.5,63.0,67.0,0.77,0.03,1007.0,34.06659,-118.22688
2018-03-30 09:00:00,0.6585,35.7,0.015,,203.0,1.0,70.1,47.0,1.03,0.05,1007.0,34.06659,-118.22688
2018-03-30 10:00:00,0.5740000000000001,34.4,0.029,,233.0,2.5,75.9,36.0,1.18,0.06,1007.0,34.06659,-118.22688
2018-03-30 11:00:00,0.754,40.0,0.026,,258.0,8.5,72.7,46.0,1.27,0.06,1007.0,34.06659,-118.22688
2018-03-30 12:00:00,0.5665,29.3,0.036,,259.0,7.6,72.7,46.0,1.28,0.07,1006.0,34.06659,-118.22688
2018-03-30 13:00:00,0.47150000000000003,22.1,0.051,,265.0,7.7,74.0,42.0,1.17,0.06,1005.0,34.06659,-118.22688
2018-03-30 14:00:00,0.352,15.1,0.066,,260.0,8.6,73.7,36.0,0.92,0.05,1005.0,34.06659,-118.22688
2018-03-30 15:00:00,0.3335,12.4,0.068,,253.0,7.7,70.2,46.0,0.62,0.03,1005.0,34.06659,-118.22688
2018-03-30 16:00:00,0.255,10.4,0.058,,253.0,7.4,66.5,51.0,0.32,0.02,1005.0,34.06659,-118.22688
2018-03-30 17:00:00,0.245,11.8,0.046,,264.0,5.7,62.5,62.0,0.09,0.0,1005.0,34.06659,-118.22688
2018-03-30 18:00:00,0.256,13.0,0.036,,236.0,2.5,61.0,67.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-30 19:00:00,0.3275,18.3,0.025,,194.0,4.0,59.7,74.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-30 20:00:00,0.367,28.1,0.014,,173.0,0.5,59.4,75.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-30 21:00:00,0.448,31.7,0.009,,343.0,0.3,60.2,72.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-30 22:00:00,0.767,38.0,0.001,,256.0,2.4,60.0,72.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-30 23:00:00,0.639,30.7,0.004,,270.0,3.0,58.1,78.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-31 00:00:00,0.548,21.2,0.009,21.8,279.0,3.2,57.1,81.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-31 01:00:00,0.437,16.5,0.013,,272.0,4.3,55.5,88.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-03-31 02:00:00,0.437,15.1,0.01,,279.0,2.5,54.1,93.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-31 03:00:00,0.5,15.7,0.007,,274.0,1.8,53.5,94.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-31 04:00:00,0.6,21.2,0.001,,13.0,1.0,53.9,93.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-31 05:00:00,0.8,21.5,0.001,,54.0,2.0,53.9,89.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-31 06:00:00,0.9,25.4,0.002,,260.0,0.7,55.9,83.0,0.18,0.01,1005.0,34.06659,-118.22688
2018-03-31 07:00:00,0.9,30.8,0.005,,256.0,1.6,58.7,76.0,0.34,0.02,1006.0,34.06659,-118.22688
2018-03-31 08:00:00,0.9,29.4,0.009,,260.0,2.3,62.1,68.0,0.6,0.03,1006.0,34.06659,-118.22688
2018-03-31 09:00:00,0.8,29.1,0.018,,210.0,2.7,64.6,61.0,0.91,0.05,1006.0,34.06659,-118.22688
2018-03-31 10:00:00,0.7,27.4,0.032,,199.0,3.6,68.3,50.0,0.96,0.05,1006.0,34.06659,-118.22688
2018-03-31 11:00:00,0.6,25.5,0.041,,205.0,4.6,71.0,47.0,1.17,0.06,1006.0,34.06659,-118.22688
2018-03-31 12:00:00,0.5,15.4,0.05,,258.0,5.4,71.6,47.0,1.14,0.06,1005.0,34.06659,-118.22688
2018-03-31 13:00:00,0.4,11.5,0.062,,271.0,6.4,71.4,44.0,1.03,0.05,1005.0,34.06659,-118.22688
2018-03-31 14:00:00,0.4,11.2,0.063,,267.0,5.6,73.4,39.0,0.89,0.05,1004.0,34.06659,-118.22688
2018-03-31 15:00:00,0.3,9.6,0.061,,264.0,7.8,70.7,42.0,0.67,0.03,1003.0,34.06659,-118.22688
2018-03-31 16:00:00,0.3,10.1,0.054,,268.0,6.9,67.1,50.0,0.35,0.02,1004.0,34.06659,-118.22688
2018-03-31 17:00:00,0.3,10.8,0.047,,264.0,6.7,62.9,62.0,0.08,0.0,1004.0,34.06659,-118.22688
2018-03-31 18:00:00,0.3,9.7,0.039,,267.0,5.8,58.7,76.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-03-31 19:00:00,0.3,10.5,0.037,,265.0,5.6,57.1,83.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-03-31 20:00:00,0.3,8.8,0.038,,268.0,5.7,55.7,87.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-31 21:00:00,0.3,10.0,0.035,,252.0,1.9,55.6,88.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-03-31 22:00:00,0.3,12.5,0.032,,189.0,3.2,55.9,86.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-03-31 23:00:00,0.3,8.8,0.035,,277.0,2.9,55.5,87.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-04-01 00:00:00,0.3,8.7,0.033,22.5,282.0,2.1,55.6,87.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-04-01 01:00:00,0.3,12.7,0.028,,186.0,2.5,56.1,85.0,0.0,0.0,1003.0,34.06659,-118.22688
2018-04-01 02:00:00,0.4,14.7,0.022,,197.0,1.0,55.9,85.0,0.0,0.0,1003.0,34.06659,-118.22688
2018-04-01 03:00:00,0.4,17.0,0.016,,187.0,2.5,55.8,86.0,0.0,0.0,1002.0,34.06659,-118.22688
2018-04-01 04:00:00,0.3,12.8,0.019,,193.0,2.5,55.5,88.0,0.0,0.0,1002.0,34.06659,-118.22688
2018-04-01 05:00:00,0.3,11.9,0.018,,203.0,1.8,55.6,88.0,0.0,0.0,1002.0,34.06659,-118.22688
2018-04-01 06:00:00,0.4,12.8,0.017,,192.0,1.1,56.2,86.0,0.06,0.0,1003.0,34.06659,-118.22688
2018-04-01 07:00:00,0.4,13.3,0.018,,75.0,1.5,57.1,82.0,0.2,0.01,1003.0,34.06659,-118.22688
2018-04-01 08:00:00,0.4,15.5,0.02,,191.0,1.3,58.2,78.0,0.33,0.02,1003.0,34.06659,-118.22688
2018-04-01 09:00:00,0.3,10.6,0.03,,196.0,3.5,59.4,74.0,0.77,0.04,1003.0,34.06659,-118.22688
2018-04-01 10:00:00,0.3,10.5,0.038,,191.0,2.6,62.8,65.0,1.04,0.05,1003.0,34.06659,-118.22688
2018-04-01 11:00:00,0.3,10.8,0.046,,194.0,4.5,64.7,58.0,1.17,0.06,1002.0,34.06659,-118.22688
2018-04-01 12:00:00,0.3,11.0,0.049,,197.0,5.0,67.0,47.0,1.32,0.07,1001.0,34.06659,-118.22688
2018-04-01 13:00:00,0.3,11.3,0.049,,198.0,5.2,68.5,46.0,0.96,0.05,1001.0,34.06659,-118.22688
2018-04-01 14:00:00,0.3,14.1,0.047,,212.0,5.0,68.9,48.0,0.68,0.04,1000.0,34.06659,-118.22688
2018-04-01 15:00:00,0.3,11.7,0.045,,226.0,5.8,65.8,56.0,0.32,0.02,1000.0,34.06659,-118.22688
2018-04-01 16:00:00,0.3,8.6,0.046,,241.0,4.5,63.2,63.0,0.2,0.01,1000.0,34.06659,-118.22688
2018-04-01 17:00:00,0.3,9.1,0.043,,215.0,4.3,61.4,68.0,0.08,0.0,1000.0,34.06659,-118.22688
2018-04-01 18:00:00,0.3,14.7,0.035,,194.0,4.4,59.9,72.0,0.0,0.0,1000.0,34.06659,-118.22688
2018-04-01 19:00:00,0.3,11.8,0.035,,248.0,2.4,59.0,76.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-01 20:00:00,0.3,12.1,0.031,,282.0,3.5,58.3,80.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-01 21:00:00,0.3,12.5,0.029,,242.0,1.7,58.0,81.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-01 22:00:00,0.3,18.2,0.021,,180.0,3.0,57.7,82.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-01 23:00:00,0.3,10.6,0.029,,181.0,3.0,57.8,80.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-02 00:00:00,0.2,5.6,0.038,10.399999999999999,178.0,2.4,57.3,80.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-02 01:00:00,0.2,4.9,0.039,,124.0,1.6,56.8,79.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-02 02:00:00,0.2,6.0,0.037,,169.0,1.8,56.8,77.0,0.0,0.0,1000.0,34.06659,-118.22688
2018-04-02 03:00:00,0.2,5.4,0.037,,74.0,3.8,56.7,76.0,0.0,0.0,1000.0,34.06659,-118.22688
2018-04-02 04:00:00,0.2,7.5,0.035,,84.0,2.9,57.2,73.0,0.0,0.0,1000.0,34.06659,-118.22688
2018-04-02 05:00:00,0.2,12.0,0.031,,83.0,4.1,57.1,73.0,0.0,0.0,1000.0,34.06659,-118.22688
2018-04-02 06:00:00,0.2,12.7,0.032,,60.0,3.5,57.3,71.0,0.03,0.0,1001.0,34.06659,-118.22688
2018-04-02 07:00:00,0.2,16.5,0.029,,67.0,4.0,57.7,70.0,0.07,0.01,1001.0,34.06659,-118.22688
2018-04-02 08:00:00,0.2,12.2,0.035,,72.0,4.4,58.3,68.0,0.19,0.01,1001.0,34.06659,-118.22688
2018-04-02 09:00:00,0.2,10.9,0.037,,71.0,3.1,59.6,63.0,0.36,0.02,1001.0,34.06659,-118.22688
2018-04-02 10:00:00,0.2,10.2,0.041,,133.0,1.1,61.9,56.0,0.62,0.04,1001.0,34.06659,-118.22688
2018-04-02 11:00:00,0.2,12.4,0.041,,65.0,2.4,64.2,52.0,1.04,0.06,1001.0,34.06659,-118.22688
2018-04-02 12:00:00,0.3,13.7,0.045,,201.0,5.1,66.4,48.0,1.26,0.06,1000.0,34.06659,-118.22688
2018-04-02 13:00:00,0.3,13.6,0.044,,202.0,6.2,66.5,52.0,0.89,0.05,1000.0,34.06659,-118.22688
2018-04-02 14:00:00,0.3,12.6,0.046,,221.0,5.6,65.7,55.0,0.67,0.04,999.0,34.06659,-118.22688
2018-04-02 15:00:00,0.3,11.3,0.047,,216.0,5.1,65.4,57.0,0.48,0.03,999.0,34.06659,-118.22688
2018-04-02 16:00:00,0.2,9.5,0.047,,241.0,6.7,64.4,58.0,0.35,0.02,999.0,34.06659,-118.22688
2018-04-02 17:00:00,0.2,7.3,0.046,,257.0,7.2,62.2,61.0,0.15,0.01,999.0,34.06659,-118.22688
2018-04-02 18:00:00,0.2,7.4,0.045,,264.0,6.9,60.6,64.0,0.0,0.0,1000.0,34.06659,-118.22688
2018-04-02 19:00:00,0.2,5.5,0.046,,255.0,6.0,59.9,65.0,0.0,0.0,1000.0,34.06659,-118.22688
2018-04-02 20:00:00,0.3,8.2,0.042,,253.0,3.5,60.0,66.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-02 21:00:00,0.3,8.8,0.04,,269.0,3.2,59.6,67.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-02 22:00:00,0.3,8.8,0.039,,274.0,2.9,58.7,68.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-02 23:00:00,0.3,9.5,0.036,,269.0,2.4,57.9,70.0,0.0,0.0,1002.0,34.06659,-118.22688
2018-04-03 00:00:00,0.2,10.8,0.034,10.4,277.0,3.8,56.7,75.0,0.0,0.0,1002.0,34.06659,-118.22688
2018-04-03 01:00:00,0.2,7.8,0.035,,286.0,2.4,56.3,80.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-04-03 02:00:00,0.3,9.0,0.03,,314.0,1.7,56.3,81.0,0.0,0.0,1002.0,34.06659,-118.22688
2018-04-03 03:00:00,0.3,10.5,0.027,,338.0,2.1,56.5,81.0,0.0,0.0,1002.0,34.06659,-118.22688
2018-04-03 04:00:00,0.3,11.0,0.029,,335.0,1.7,56.6,80.0,0.0,0.0,1002.0,34.06659,-118.22688
2018-04-03 05:00:00,0.3,15.4,0.024,,335.0,2.1,57.2,78.0,0.0,0.0,1003.0,34.06659,-118.22688
2018-04-03 06:00:00,0.3,17.3,0.026,,291.0,2.9,57.8,75.0,0.07,0.0,1003.0,34.06659,-118.22688
2018-04-03 07:00:00,0.3,13.2,0.032,,281.0,3.4,58.9,71.0,0.24,0.01,1004.0,34.06659,-118.22688
2018-04-03 08:00:00,0.4,12.8,0.035,,75.0,0.8,60.8,65.0,0.34,0.02,1004.0,34.06659,-118.22688
2018-04-03 09:00:00,0.3,15.2,0.035,,205.0,1.3,63.1,59.0,0.84,0.04,1005.0,34.06659,-118.22688
2018-04-03 10:00:00,0.3,15.3,0.038,,73.0,0.7,65.8,53.0,1.21,0.06,1004.0,34.06659,-118.22688
2018-04-03 11:00:00,0.4,17.3,0.043,,227.0,1.9,69.0,47.0,1.25,0.06,1004.0,34.06659,-118.22688
2018-04-03 12:00:00,0.3,12.0,0.047,,256.0,5.7,69.1,50.0,1.24,0.07,1004.0,34.06659,-118.22688
2018-04-03 13:00:00,0.3,10.5,0.05,,253.0,7.1,68.6,51.0,1.06,0.06,1003.0,34.06659,-118.22688
2018-04-03 14:00:00,0.3,8.5,0.051,,257.0,8.8,68.0,52.0,1.0,0.05,1003.0,34.06659,-118.22688
2018-04-03 15:00:00,0.3,7.3,0.049,,251.0,7.7,66.6,54.0,0.73,0.03,1003.0,34.06659,-118.22688
2018-04-03 16:00:00,0.2,7.4,0.047,,259.0,7.9,64.8,58.0,0.42,0.02,1003.0,34.06659,-118.22688
2018-04-03 17:00:00,0.2,7.4,0.045,,261.0,7.4,63.3,61.0,0.13,0.01,1003.0,34.06659,-118.22688
2018-04-03 18:00:00,0.2,7.5,0.041,,260.0,6.2,61.4,65.0,0.0,0.0,1003.0,34.06659,-118.22688
2018-04-03 19:00:00,0.3,8.9,0.037,,263.0,4.7,59.7,71.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-04-03 20:00:00,0.3,10.1,0.034,,259.0,3.6,59.2,73.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-03 21:00:00,0.3,12.9,0.028,,261.0,3.0,58.5,78.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-03 22:00:00,0.3,11.6,0.028,,280.0,2.5,57.3,84.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-03 23:00:00,0.4,12.1,0.028,,290.0,2.1,56.5,86.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-04 00:00:00,0.3,10.4,0.026,22.4,301.0,1.7,55.8,89.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-04 01:00:00,0.3,10.4,0.021,,306.0,1.6,55.0,90.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-04 02:00:00,0.3,12.7,0.018,,296.0,1.7,54.8,91.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-04 03:00:00,0.3,12.4,0.019,,314.0,1.5,54.7,93.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-04 04:00:00,0.3,13.0,0.021,,295.0,2.1,54.6,94.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-04 05:00:00,0.4,20.8,0.014,,42.0,1.7,54.6,95.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-04-04 06:00:00,0.5,30.5,0.007,,197.0,1.7,55.2,92.0,0.05,0.0,1006.0,34.06659,-118.22688
2018-04-04 07:00:00,0.5,24.1,0.016,,249.0,1.0,56.6,87.0,0.16,0.01,1006.0,34.06659,-118.22688
2018-04-04 08:00:00,0.5,28.8,0.015,,205.0,2.8,58.1,80.0,0.45,0.02,1006.0,34.06659,-118.22688
2018-04-04 09:00:00,0.5,29.0,0.02,,190.0,2.9,60.5,73.0,0.85,0.04,1007.0,34.06659,-118.22688
2018-04-04 10:00:00,0.5,25.1,0.029,,205.0,3.2,63.6,64.0,1.05,0.05,1007.0,34.06659,-118.22688
2018-04-04 11:00:00,0.4,22.1,0.037,,221.0,4.8,65.8,60.0,1.25,0.06,1007.0,34.06659,-118.22688
2018-04-04 12:00:00,0.4,17.6,0.041,,259.0,5.9,67.0,59.0,1.26,0.07,1006.0,34.06659,-118.22688
2018-04-04 13:00:00,0.3,17.1,0.045,,226.0,4.5,67.9,57.0,1.14,0.06,1005.0,34.06659,-118.22688
2018-04-04 14:00:00,0.3,16.3,0.05,,217.0,4.7,68.6,55.0,0.99,0.05,1005.0,34.06659,-118.22688
2018-04-04 15:00:00,0.3,10.3,0.052,,262.0,8.0,66.1,60.0,0.74,0.04,1005.0,34.06659,-118.22688
2018-04-04 16:00:00,0.3,8.6,0.051,,264.0,9.1,62.4,69.0,0.43,0.02,1005.0,34.06659,-118.22688
2018-04-04 17:00:00,0.3,9.5,0.045,,265.0,7.3,59.7,76.0,0.12,0.01,1005.0,34.06659,-118.22688
2018-04-04 18:00:00,0.3,8.1,0.044,,270.0,5.8,57.0,83.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-04 19:00:00,0.3,8.7,0.04,,272.0,4.0,56.4,87.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-04-04 20:00:00,0.3,7.8,0.041,,269.0,3.6,56.1,89.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-04-04 21:00:00,0.3,9.9,0.038,,187.0,1.3,56.3,89.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-04-04 22:00:00,0.3,15.1,0.03,,193.0,3.2,56.0,89.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-04-04 23:00:00,0.3,18.8,0.024,,162.0,1.4,56.8,87.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-04-05 00:00:00,0.3,14.7,0.025,28.7,103.0,0.9,57.4,85.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-04-05 01:00:00,0.3,16.2,0.022,,249.0,1.4,57.8,84.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-04-05 02:00:00,0.3,12.9,0.023,,334.0,2.1,57.7,84.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-05 03:00:00,0.3,14.4,0.021,,3.0,2.6,57.5,85.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-05 04:00:00,0.4,18.6,0.016,,21.0,2.5,57.6,85.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-05 05:00:00,0.4,19.6,0.015,,63.0,1.1,57.9,84.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-04-05 06:00:00,0.4,19.7,0.015,,72.0,2.9,57.7,84.0,0.05,0.0,1006.0,34.06659,-118.22688
2018-04-05 07:00:00,0.4,21.5,0.015,,77.0,2.4,58.2,82.0,0.14,0.01,1006.0,34.06659,-118.22688
2018-04-05 08:00:00,0.4,19.9,0.019,,137.0,2.0,58.7,80.0,0.26,0.02,1007.0,34.06659,-118.22688
2018-04-05 09:00:00,0.4,20.4,0.021,,7.0,1.3,60.0,76.0,0.43,0.03,1007.0,34.06659,-118.22688
2018-04-05 10:00:00,0.5,24.3,0.025,,187.0,2.2,63.3,67.0,1.06,0.06,1007.0,34.06659,-118.22688
2018-04-05 11:00:00,0.5,26.7,0.032,,195.0,3.3,66.3,60.0,1.2,0.06,1006.0,34.06659,-118.22688
2018-04-05 12:00:00,0.5,27.5,0.034,,207.0,5.1,67.9,57.0,1.16,0.06,1005.0,34.06659,-118.22688
2018-04-05 13:00:00,0.4,21.4,0.04,,204.0,6.0,68.3,56.0,1.16,0.06,1005.0,34.06659,-118.22688
2018-04-05 14:00:00,0.4,22.0,0.044,,215.0,6.0,67.6,57.0,0.93,0.05,1004.0,34.06659,-118.22688
2018-04-05 15:00:00,0.3,14.3,0.052,,254.0,6.7,66.6,58.0,0.71,0.03,1004.0,34.06659,-118.22688
2018-04-05 16:00:00,0.3,13.1,0.052,,201.0,5.1,64.8,61.0,0.36,0.02,1004.0,34.06659,-118.22688
2018-04-05 17:00:00,0.3,17.8,0.034,,205.0,4.1,63.8,64.0,0.1,0.01,1004.0,34.06659,-118.22688
2018-04-05 18:00:00,0.3,14.6,0.032,,267.0,3.7,62.5,67.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-04-05 19:00:00,0.3,21.4,0.024,,204.0,3.3,61.8,69.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-04-05 20:00:00,0.4,20.8,0.022,,224.0,2.9,60.7,70.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-04-05 21:00:00,0.4,24.1,0.019,,194.0,2.7,60.3,69.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-04-05 22:00:00,0.4,24.8,0.018,,195.0,2.5,59.9,69.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-04-05 23:00:00,0.4,26.0,0.016,,181.0,1.6,59.7,70.0,0.0,0.0,1005.0,34.06659,-118.22688
